lifetime_seconds,events_per_second,seq_length,unique_syscalls,uid_is_root,uid_changed,euid_root,max_uid_euid_delta,is_suid_exec,auid_euid_mismatch,ephemeral_privileged,failed_call_rate,failed_call_count,priv_op_count,exec_count,file_access_count,network_count,shell_from_service,sensitive_path_access,parent_child_rarity,label,source,technique,proc_name,true_label,pred_rf,proba_rf,correct_rf,errtype_rf,pred_xgb,proba_xgb,correct_xgb,errtype_xgb,pred_cnn,proba_cnn,correct_cnn,errtype_cnn,pred_iforest,proba_iforest,correct_iforest,errtype_iforest
0.001,7000.0,7,5,1,1,1,0.0,0,0,1,0.8571,6,0,1,0,1,0,0,0.99917,1,CAM-LDS,T1166_Seuid_and_Setgid,gpg-connect-agent,1,1,0.9906048991562941,1,TP,1,0.9989715814590454,1,TP,1,0.9986578822135925,1,TP,0,0.4449659764268867,0,FN
0.001,13000.0,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.954663,1,CAM-LDS,T1043_Commonly_Used_Port,loginctl,1,1,0.9951617101089709,1,TP,1,0.9995836615562439,1,TP,1,0.9999992847442627,1,TP,0,0.47515013750064566,0,FN
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.513789848984761,1,TN,0,0.6188610196113586,1,TN,0,0.9964542388916016,1,TN,0,0.18644500050345642,1,TN
0.008,1624.972,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,,1,1,0.9932169537146094,1,TP,1,0.9999088048934937,1,TP,1,0.9986979961395264,1,TP,0,0.4520348774609372,0,FN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.921176,0,CAM-LDS,benign,dash,0,0,0.012419133338234847,1,TN,0,0.0019334658281877637,1,TN,1,0.9987012147903442,0,FP,0,0.08408706763106497,1,TN
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,,1,1,0.997955877970611,1,TP,1,0.9997932314872742,1,TP,1,0.9989084601402283,1,TP,0,0.4585511066031922,0,FN
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,0.99915,1,CAM-LDS,T1166_Seuid_and_Setgid,df,1,1,0.994168964085426,1,TP,1,0.9953030347824097,1,TP,0,0.9981071949005127,0,FN,0,0.08091822093448504,0,FN
0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,0.973325,0,CAM-LDS,benign,python3.10,0,0,0.3189495713253278,1,TN,0,0.10005941241979599,1,TN,0,0.26748916506767273,1,TN,0,0.4584180652950733,1,TN
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,,1,1,0.9803391365142109,1,TP,1,0.9955499172210693,1,TP,1,0.9890586137771606,1,TP,0,0.28815160051448535,0,FN
0.008,1624.972,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.954663,1,CAM-LDS,T1043_Commonly_Used_Port,loginctl,1,1,0.9998805652266909,1,TP,1,0.9999417066574097,1,TP,1,0.9999762177467346,1,TP,0,0.43562209249933564,0,FN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.001,15000.0,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,0.522729,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk,1,1,0.9502625288444314,1,TP,1,0.9968116879463196,1,TP,0,0.9981971383094788,0,FN,1,0.6256219205855016,1,TP
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,,0,1,0.8474768983644477,0,FP,0,0.8408175706863403,1,TN,0,0.997888445854187,1,TN,0,0.19341163863771205,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.136110361410938,1,TN,0,0.08882872015237808,1,TN,0,0.43383821845054626,1,TN,0,0.15093108778117337,1,TN
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.934848,1,CAM-LDS,T1078_Valid_Accounts,ps,1,0,0.08944727827512508,0,FN,0,0.053817667067050934,0,FN,0,3.101028414675966e-05,0,FN,0,0.11073112162548417,0,FN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.921176,0,CAM-LDS,benign,dash,0,0,0.012419133338234847,1,TN,0,0.0019334658281877637,1,TN,1,0.9987012147903442,0,FP,0,0.08408706763106497,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.921176,0,CAM-LDS,benign,dash,0,0,0.012419133338234847,1,TN,0,0.0019334658281877637,1,TN,1,0.9987012147903442,0,FP,0,0.08408706763106497,1,TN
0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,,1,1,0.8474768983644477,1,TP,0,0.8408175706863403,0,FN,0,0.997888445854187,0,FN,0,0.19341163863771205,0,FN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
508804.96,0.0,8,3,1,0,1,0.0,0,0,0,0.75,6,0,2,0,0,0,0,0.973514,0,CAM-LDS,benign,grep,0,0,0.009590202455961027,1,TN,0,0.0007338707218877971,1,TN,0,0.08155016601085663,1,TN,1,0.5827327965172066,0,FP
0.004,3750.048,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,0.522729,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk,1,1,0.9997610476428688,1,TP,1,0.9993284940719604,1,TP,1,0.998505175113678,1,TP,1,0.6071425668554188,1,TP
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
453135.96,0.0,18,3,1,0,1,0.0,0,0,0,0.8333,15,0,6,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.01849834435076583,1,TN,0,0.00019192550098523498,1,TN,0,0.9853035807609558,1,TN,1,0.6117843472949469,0,FP
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
0.004,3750.048,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,,1,1,0.9896093253396752,1,TP,1,0.9994825124740601,1,TP,1,0.9989140629768372,1,TP,1,0.5185645234673022,1,TP
0.008,1625.021,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,,1,1,0.998423331978331,1,TP,1,0.999864935874939,1,TP,1,0.9988927841186523,1,TP,0,0.4793353742566678,0,FN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,,1,1,0.9803391365142109,1,TP,1,0.9955499172210693,1,TP,1,0.9890586137771606,1,TP,0,0.28815160051448535,0,FN
0.008,1875.024,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,,1,1,0.9999946886753457,1,TP,1,0.9998657703399658,1,TP,1,0.9999991655349731,1,TP,1,0.5058937921794523,1,TP
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.012,1083.326,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.522729,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk,1,1,0.9978967520776096,1,TP,1,0.9999128580093384,1,TP,1,0.9999627470970154,1,TP,1,0.5588347822156892,1,TP
0.001,11000.0,11,3,1,0,1,0.0,0,0,1,0.9091,10,0,4,0,0,0,0,0.977843,1,CAM-LDS,T1078_Valid_Accounts,wazuh-modulesd,1,1,0.7955360847726158,1,TP,1,0.9585185050964355,1,TP,1,0.9039117693901062,1,TP,0,0.2692652932058362,0,FN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
446394.86,0.0,16,3,1,0,1,0.0,0,0,0,0.875,14,0,6,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.02121105780563314,1,TN,0,0.0008069886243902147,1,TN,0,0.005080064758658409,1,TN,1,0.6125090305830982,0,FP
0.001,7000.0,7,4,1,1,1,0.0,0,0,1,0.7143,5,0,1,1,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,,1,1,0.9153870918652944,1,TP,1,0.9853360056877136,1,TP,0,0.9982015490531921,0,FN,0,0.38852979228964446,0,FN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.977843,0,CAM-LDS,benign,wazuh-modulesd,0,0,0.29748386874210125,1,TN,1,0.6736326813697815,0,FP,0,0.3983098864555359,1,TN,0,0.05924140560401124,1,TN
0.008,1875.024,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,0.522729,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk,1,1,0.9991670690689876,1,TP,1,0.9994028806686401,1,TP,0,0.9981880784034729,0,FN,1,0.6540987647469836,1,TP
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.973325,0,CAM-LDS,benign,python3.10,0,0,0.2997355914095104,1,TN,0,0.2291700839996338,1,TN,1,0.99873286485672,0,FP,0,0.0579559964989732,1,TN
0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.07019693109065449,1,TN,0,0.0011886854190379381,1,TN,0,0.9977793097496033,1,TN,0,0.35218630876321966,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
446404.852,0.0,39,3,1,0,1,0.0,0,0,0,0.8718,34,0,14,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.04678234850008396,1,TN,0,0.0011307994136586785,1,TN,0,0.41620808839797974,1,TN,1,0.7189121698607222,0,FP
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.001,4000.0,4,3,1,0,1,0.0,0,1,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3852861843463743,1,TN,0,0.19968226552009583,1,TN,0,0.6530027985572815,1,TN,0,0.2458941212684526,1,TN
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.513789848984761,1,TN,0,0.6188610196113586,1,TN,0,0.9964542388916016,1,TN,0,0.18644500050345642,1,TN
453139.684,0.0,21,5,1,1,1,0.0,0,0,0,0.8095,17,0,6,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,,1,1,0.9987495776052968,1,TP,1,0.9965090155601501,1,TP,1,0.9987471103668213,1,TP,1,0.7441160128840713,1,TP
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
49.096,0.591,29,6,1,1,1,0.0,0,0,0,0.9655,28,0,1,1,11,0,0,1.0,1,CAM-LDS,T1087_Account_Discovery,,1,1,0.9982547513574586,1,TP,1,0.9998350143432617,1,TP,0,0.9862770438194275,0,FN,1,0.868142393804243,1,TP
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.513789848984761,1,TN,0,0.6188610196113586,1,TN,0,0.9964542388916016,1,TN,0,0.18644500050345642,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.513789848984761,1,TN,0,0.6188610196113586,1,TN,0,0.9964542388916016,1,TN,0,0.18644500050345642,1,TN
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.513789848984761,1,TN,0,0.6188610196113586,1,TN,0,0.9964542388916016,1,TN,0,0.18644500050345642,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,,1,1,0.997955877970611,1,TP,1,0.9997932314872742,1,TP,1,0.9989084601402283,1,TP,0,0.4585511066031922,0,FN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
0.008,1625.021,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.954663,1,CAM-LDS,T1043_Commonly_Used_Port,loginctl,1,1,0.9939305285428344,1,TP,1,0.9999022483825684,1,TP,1,0.9986727833747864,1,TP,0,0.4798538311257573,0,FN
0.008,1999.966,16,6,1,0,1,0.0,0,0,1,0.6875,11,0,3,1,3,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,,1,1,0.9935971057268017,1,TP,1,0.9999301433563232,1,TP,0,0.9962766766548157,0,FN,1,0.6951890566178868,1,TP
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.93878,0,CAM-LDS,benign,pgrep,0,0,0.6585670497516378,1,TN,0,0.7191882133483887,1,TN,0,0.9963390827178955,1,TN,0,0.28662815987045837,1,TN
0.012,1083.326,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,,1,1,0.9932169537146094,1,TP,1,0.9999057054519653,1,TP,1,0.9986845254898071,1,TP,0,0.47732654161843807,0,FN
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.998693,0,CAM-LDS,benign,bash,0,0,0.32844282459464086,1,TN,0,0.09760182350873947,1,TN,0,0.9971323013305664,1,TN,0,0.2845864825140731,1,TN
508805.88,0.0,8,3,1,0,1,0.0,0,0,0,0.75,6,0,2,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.014243019787120913,1,TN,0,0.0006691584712825716,1,TN,0,0.00012438737030606717,1,TN,0,0.40315053212302787,1,TN
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.513789848984761,1,TN,0,0.6188610196113586,1,TN,0,0.9964542388916016,1,TN,0,0.18644500050345642,1,TN
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.513789848984761,1,TN,0,0.6188610196113586,1,TN,0,0.9964542388916016,1,TN,0,0.18644500050345642,1,TN
0.008,1624.972,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.522729,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk,1,1,0.9993285331841267,1,TP,1,0.9997439980506897,1,TP,0,0.9981728196144104,0,FN,1,0.6012215874920119,1,TP
0.004,2499.883,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.10762226330760581,1,TN,0,0.030641552060842514,1,TN,1,0.9987226128578186,0,FP,0,0.1414827417301099,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3505603124043347,1,TN,0,0.16672955453395844,1,TN,0,0.9971336126327515,1,TN,0,0.2825015801364603,1,TN
0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.136110361410938,1,TN,0,0.08882872015237808,1,TN,0,0.43383821845054626,1,TN,0,0.15093108778117337,1,TN
0.032,406.249,13,5,1,0,1,0.0,0,0,1,0.7692,10,0,2,0,1,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,,1,1,0.9884522889370053,1,TP,1,0.9999200105667114,1,TP,0,0.9985407590866089,0,FN,1,0.5214349810825818,1,TP
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.004,3749.825,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,,1,1,0.9920655578326724,1,TP,1,0.9996098875999451,1,TP,1,0.9989140629768372,1,TP,1,0.5185645234673022,1,TP
0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.07019693109065449,1,TN,0,0.0011886854190379381,1,TN,0,0.9977793097496033,1,TN,0,0.35218630876321966,1,TN
0.004,2499.883,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.10762226330760581,1,TN,0,0.030641552060842514,1,TN,1,0.9987226128578186,0,FP,0,0.1414827417301099,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
0.001,5000.0,5,3,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,,1,1,0.779066240259302,1,TP,1,0.8609684705734253,1,TP,1,0.9906269311904907,1,TP,0,0.11955050491752021,0,FN
425114.284,0.0,8,3,1,0,1,0.0,0,0,0,0.75,6,0,2,0,0,0,0,0.973514,0,CAM-LDS,benign,grep,0,0,0.01657425828091437,1,TN,0,0.0005488949827849865,1,TN,0,2.3884667825768702e-05,1,TN,0,0.4688649380384694,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
0.001,15000.0,15,3,1,0,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.5307262686599973,1,TN,0,0.401780903339386,1,TN,1,0.998824954032898,0,FP,0,0.2505237563873444,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.3890709854145044,1,TN,0,0.37380343675613403,1,TN,0,0.5816625952720642,1,TN,0,0.15372146806343995,1,TN
340874.468,0.0,8,3,1,1,1,0.0,0,0,0,0.75,6,0,2,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.04627205034932228,1,TN,0,0.0032090505119413137,1,TN,0,0.06956794112920761,1,TN,1,0.5565619281463368,0,FP
4925.572,0.017,84,2,1,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.974569,0,CAM-LDS,benign,systemd,0,0,0.009258012131412396,1,TN,0,0.00266447477042675,1,TN,0,0.0037592549342662096,1,TN,1,0.8036508420494854,0,FP
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,,0,0,0.513789848984761,1,TN,0,0.6188610196113586,1,TN,0,0.9964542388916016,1,TN,0,0.18644500050345642,1,TN
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,0,CAM-LDS,benign,rustdesk,0,0,0.0243647732537686,1,TN,0,0.0006043169996701181,1,TN,0,0.16233482956886292,1,TN,0,0.29614411706827937,1,TN
