lifetime_seconds,events_per_second,seq_length,unique_syscalls,uid_is_root,uid_changed,euid_root,max_uid_euid_delta,is_suid_exec,auid_euid_mismatch,ephemeral_privileged,failed_call_rate,failed_call_count,priv_op_count,exec_count,file_access_count,network_count,shell_from_service,sensitive_path_access,parent_child_rarity,label,source,technique,proc_name
0.008,1875.024,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
49.104,0.509,25,6,1,1,1,0.0,0,0,0,0.96,24,0,1,1,9,0,0,1.0,1,CAM-LDS,T1087_Account_Discovery,
453144.576,0.0,11,3,1,0,1,0.0,0,0,0,0.7273,8,0,3,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.004,2000.026,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.976226,0,CAM-LDS,benign,python3.10
508209.876,0.0,6,3,1,0,1,0.0,0,0,0,0.8333,5,0,2,0,0,0,0,0.989121,0,CAM-LDS,benign,sed
0.008,1875.024,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.975278,0,CAM-LDS,benign,pgrep
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.008,1625.021,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
508804.692,0.0,5,4,1,0,1,0.0,0,0,0,0.8,4,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
49.088,0.509,25,6,1,1,1,0.0,0,0,0,0.96,24,0,1,1,9,0,0,0.987072,1,CAM-LDS,T1087_Account_Discovery,perl
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,2000.0,2,2,1,0,1,0.0,0,0,1,0.5,1,0,0,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,6000.0,6,3,1,0,1,0.0,0,0,1,0.8333,5,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,6000.0,6,3,1,1,1,0.0,0,0,1,0.8333,5,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.012,1583.322,19,6,1,0,1,0.0,0,0,1,0.6842,13,0,1,4,3,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.004,3750.048,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.004,16249.241,65,7,1,1,1,0.0,0,0,1,0.6923,45,0,1,18,0,0,0,1.0,0,CAM-LDS,benign,
0.008,1625.021,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
49.072,0.591,29,6,1,1,1,0.0,0,0,0,0.9655,28,0,1,1,11,0,0,1.0,1,CAM-LDS,T1087_Account_Discovery,
49.1,0.591,29,6,1,1,1,0.0,0,0,0,0.9655,28,0,1,1,11,0,0,0.987072,1,CAM-LDS,T1087_Account_Discovery,perl
49.104,0.591,29,6,1,1,1,0.0,0,0,0,0.9655,28,0,1,1,11,0,0,0.987072,1,CAM-LDS,T1087_Account_Discovery,perl
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.008,1875.024,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,0.922782,1,CAM-LDS,T1043_Commonly_Used_Port,loginctl
508949.032,0.0,5,4,1,0,1,0.0,0,0,0,0.8,4,0,1,0,0,0,0,0.997335,0,CAM-LDS,benign,gawk
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.968567,0,CAM-LDS,benign,wazuh-modulesd
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
6.152,145.156,893,5,1,0,1,0.0,0,0,0,0.7447,665,0,0,95,133,0,0,0.968567,1,CAM-LDS,T1043_Commonly_Used_Port,wazuh-modulesd
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.971368,0,CAM-LDS,benign,ps
49.112,0.509,25,6,1,1,1,0.0,0,0,0,0.96,24,0,1,1,9,0,0,0.987072,1,CAM-LDS,T1087_Account_Discovery,perl
0.004,3750.048,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.922782,1,CAM-LDS,T1043_Commonly_Used_Port,loginctl
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.004,3750.048,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.959065,0,CAM-LDS,benign,dash
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,0.99947,1,CAM-LDS,T1166_Seuid_and_Setgid,whoami
0.008,1625.021,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
3686.176,0.02,74,2,1,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.983679,0,CAM-LDS,benign,systemd
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.971368,1,CAM-LDS,T1078_Valid_Accounts,ps
0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
49.128,0.509,25,6,1,1,1,0.0,0,0,0,0.96,24,0,1,1,9,0,0,0.987072,1,CAM-LDS,T1087_Account_Discovery,perl
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
453136.384,0.0,18,6,1,1,1,0.0,0,0,0,0.7778,14,1,5,0,1,0,0,0.997335,1,CAM-LDS,T1166_Seuid_and_Setgid,gawk
0.008,1625.021,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.004,3750.048,15,3,1,0,1,0.0,0,1,1,0.8667,13,0,5,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
340694.372,0.0,28,3,1,0,1,0.0,0,0,0,0.8929,25,0,10,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,5000.0,5,3,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
6.52,136.963,893,5,1,0,1,0.0,0,0,0,0.7447,665,0,0,95,133,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.922782,1,CAM-LDS,T1043_Commonly_Used_Port,loginctl
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,11000.0,11,3,1,0,1,0.0,0,0,1,0.9091,10,0,4,0,0,0,0,0.976226,0,CAM-LDS,benign,python3.10
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.971368,0,CAM-LDS,benign,ps
0.001,6000.0,6,3,1,0,1,0.0,0,1,1,0.8333,5,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,11000.0,11,3,1,0,1,0.0,0,0,1,0.9091,10,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.004,3750.048,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.002,6499.696,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
49.132,0.509,25,6,1,1,1,0.0,0,0,0,0.96,24,0,1,1,9,0,0,0.987072,1,CAM-LDS,T1087_Account_Discovery,perl
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.008,1875.024,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
6381.636,0.064,410,4,1,1,1,0.0,0,0,0,0.5561,228,2,0,0,204,0,0,0.997422,1,CAM-LDS,T1166_Seuid_and_Setgid,chronyd
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.968567,1,CAM-LDS,T1078_Valid_Accounts,wazuh-modulesd
0.004,3750.048,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
49.104,0.509,25,6,1,1,1,0.0,0,0,0,0.96,24,0,1,1,9,0,0,1.0,1,CAM-LDS,T1087_Account_Discovery,
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,6000.0,6,4,1,0,1,0.0,0,0,1,0.8333,5,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.004,3750.048,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.012,1083.326,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
7625380.048,0.0,17,4,1,0,1,0.0,0,1,0,0.7647,13,0,3,3,0,0,0,1.0,1,CAM-LDS,T1021_Remote_Services,
0.008,1875.024,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
8283020.422,0.0,8,3,1,1,1,0.0,0,0,0,0.875,7,0,2,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.008,1625.021,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.008,1625.021,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
9477.492,0.041,392,2,1,1,1,0.0,0,0,0,1.0,392,0,0,196,0,0,0,1.0,1,CAM-LDS,T1087_Account_Discovery,
340703.58,0.0,34,3,1,0,1,0.0,0,0,0,0.8235,28,0,10,0,0,0,0,0.959065,0,CAM-LDS,benign,dash
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,0.981049,1,CAM-LDS,T1166_Seuid_and_Setgid,grep
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.004,3749.825,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,13000.0,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
2.404,10.399,25,5,1,1,1,0.0,0,0,0,0.64,16,0,0,9,0,0,0,1.0,1,CAM-LDS,T1107_File_Deletion,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.004,3750.048,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.971368,0,CAM-LDS,benign,ps
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
49.112,0.509,25,6,1,1,1,0.0,0,0,0,0.96,24,0,1,1,9,0,0,1.0,1,CAM-LDS,T1087_Account_Discovery,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
49.104,0.509,25,6,1,1,1,0.0,0,0,0,0.96,24,0,1,1,9,0,0,1.0,1,CAM-LDS,T1087_Account_Discovery,
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,2000.0,2,2,1,0,1,0.0,0,0,1,0.5,1,0,0,0,0,0,0,0.989336,0,CAM-LDS,benign,apparmor_parser
102069.228,0.002,172,4,1,1,1,0.0,0,0,0,0.5814,100,0,0,43,43,0,0,0.998954,1,CAM-LDS,T1087_Account_Discovery,accounts-daemon
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,1,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.008,1625.021,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.971368,0,CAM-LDS,benign,ps
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.922782,1,CAM-LDS,T1043_Commonly_Used_Port,loginctl
0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.008,1875.024,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.012,1083.326,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
425117.088,0.0,5,4,1,0,1,0.0,0,0,0,0.8,4,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.004,3249.848,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
6831540.316,0.0,34,12,1,0,1,0.0,0,0,0,0.5882,20,1,6,1,0,0,0,0.991398,1,CAM-LDS,T1087_Account_Discovery,cron
508525.196,0.0,35,3,1,0,1,0.0,0,0,0,0.8,28,0,10,0,0,0,0,1.0,0,CAM-LDS,benign,
0.008,1874.968,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.004,3250.042,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.968567,1,CAM-LDS,T1078_Valid_Accounts,wazuh-modulesd
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,13000.0,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.922782,1,CAM-LDS,T1043_Commonly_Used_Port,loginctl
0.004,3750.048,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.004,1500.019,6,5,1,0,1,0.0,0,0,1,0.6667,4,1,1,0,0,0,0,0.987048,1,CAM-LDS,T1078_Valid_Accounts,dpkg
0.008,1624.972,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.004,2499.883,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,0.981049,1,CAM-LDS,T1166_Seuid_and_Setgid,grep
0.012,1083.347,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.008,1625.021,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,11000.0,11,3,1,0,1,0.0,0,0,1,0.9091,10,0,4,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,13000.0,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.008,1625.021,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.008,1625.021,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.001,5000.0,5,3,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.004,25000.322,100,7,1,1,1,0.0,0,0,1,0.69,69,0,1,25,0,0,0,1.0,0,CAM-LDS,benign,
0.008,1625.021,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
2.694,201.93,544,5,1,0,1,0.0,0,0,0,0.6967,379,0,0,57,108,0,0,0.968567,1,CAM-LDS,T1043_Commonly_Used_Port,wazuh-modulesd
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
453153.064,0.0,19,6,1,1,1,0.0,0,1,0,0.7895,15,1,5,0,1,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.976226,1,CAM-LDS,T1078_Valid_Accounts,python3.10
8283082.69,0.0,25,3,1,0,1,0.0,0,1,0,0.8,20,0,5,5,0,0,0,0.99737,1,CAM-LDS,T1108_Redundant_Access,bash
0.001,3000.0,3,2,1,0,1,0.0,0,0,1,0.6667,2,0,0,0,0,0,0,1.0,0,CAM-LDS,benign,
49.1,0.591,29,6,1,1,1,0.0,0,0,0,0.9655,28,0,1,1,11,0,0,0.987072,1,CAM-LDS,T1087_Account_Discovery,perl
5.116,174.55,893,5,1,0,1,0.0,0,0,0,0.7447,665,0,0,95,133,0,0,0.968567,1,CAM-LDS,T1043_Commonly_Used_Port,wazuh-modulesd
